split,site_id,patch_id,sample_id,patch_key,sample_key,spatial_group_id,patch_row_start,patch_col_start,year,month,n_valid_points,rh95_median,rh95_max,s2_valid_aoi_fraction,source_split,source_index,patch_height_p90,patch_height_bin,patch_height_bin_label,n_gedi_occurrences,n_unique_gedi
train,Maamoura,MAAMOURA_r000512_c001024,MAAMOURA_r000512_c001024_Y2025_M06_N00085,maamoura|MAAMOURA_r000512_c001024,maamoura|MAAMOURA_r000512_c001024_Y2025_M06_N00085,SG_0004,512,1024,2025,6,512,9.53,16.3,1.0,train,61,12.746000000000002,4,"[10,15)",512,512
train,Maamoura,MAAMOURA_r000512_c001024,MAAMOURA_r000512_c001024_Y2025_M07_N00086,maamoura|MAAMOURA_r000512_c001024,maamoura|MAAMOURA_r000512_c001024_Y2025_M07_N00086,SG_0004,512,1024,2025,7,512,9.53,16.3,1.0,train,62,12.746000000000002,4,"[10,15)",512,512
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2019_M05_N00087,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2019_M05_N00087,SG_0005,512,1536,2019,5,95,2.47,13.59,1.0,train,63,8.57,3,"[8,10)",95,95
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2019_M06_N00088,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2019_M06_N00088,SG_0005,512,1536,2019,6,95,2.47,13.59,1.0,train,64,8.57,3,"[8,10)",95,95
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2019_M07_N00089,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2019_M07_N00089,SG_0005,512,1536,2019,7,95,2.47,13.59,1.0,train,65,8.57,3,"[8,10)",95,95
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2019_M08_N00090,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2019_M08_N00090,SG_0005,512,1536,2019,8,108,2.4850001,15.38,1.0,train,66,8.57,3,"[8,10)",108,108
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2019_M09_N00091,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2019_M09_N00091,SG_0005,512,1536,2019,9,108,2.4850001,15.38,1.0,train,67,8.57,3,"[8,10)",108,108
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2020_M05_N00092,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2020_M05_N00092,SG_0005,512,1536,2020,5,21,3.37,15.38,1.0,train,68,7.86,2,"[5,8)",21,21
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2020_M06_N00093,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2020_M06_N00093,SG_0005,512,1536,2020,6,21,3.37,15.38,0.999969482421875,train,69,7.86,2,"[5,8)",21,21
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2020_M07_N00094,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2020_M07_N00094,SG_0005,512,1536,2020,7,8,3.475,8.05,1.0,train,70,6.005999999999999,2,"[5,8)",8,8
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2020_M08_N00095,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2020_M08_N00095,SG_0005,512,1536,2020,8,8,3.475,8.05,1.0,train,71,6.005999999999999,2,"[5,8)",8,8
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2020_M09_N00096,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2020_M09_N00096,SG_0005,512,1536,2020,9,8,3.475,8.05,1.0,train,72,6.005999999999999,2,"[5,8)",8,8
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2021_M05_N00097,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2021_M05_N00097,SG_0005,512,1536,2021,5,418,2.375,15.69,1.0,train,73,8.962,3,"[8,10)",418,418
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2021_M06_N00098,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2021_M06_N00098,SG_0005,512,1536,2021,6,418,2.375,15.69,1.0,train,74,8.962,3,"[8,10)",418,418
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2021_M07_N00099,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2021_M07_N00099,SG_0005,512,1536,2021,7,418,2.375,15.69,1.0,train,75,8.962,3,"[8,10)",418,418
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2021_M08_N00100,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2021_M08_N00100,SG_0005,512,1536,2021,8,418,2.375,15.69,1.0,train,76,8.962,3,"[8,10)",418,418
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2021_M09_N00101,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2021_M09_N00101,SG_0005,512,1536,2021,9,418,2.375,15.69,1.0,train,77,8.962,3,"[8,10)",418,418
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2024_M09_N00102,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2024_M09_N00102,SG_0005,512,1536,2024,9,195,6.95,14.05,1.0,train,78,11.43,4,"[10,15)",195,195
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2025_M05_N00103,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2025_M05_N00103,SG_0005,512,1536,2025,5,195,6.95,14.05,1.0,train,79,11.43,4,"[10,15)",195,195
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2025_M06_N00104,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2025_M06_N00104,SG_0005,512,1536,2025,6,195,6.95,14.05,1.0,train,80,11.43,4,"[10,15)",195,195
train,Maamoura,MAAMOURA_r000512_c001536,MAAMOURA_r000512_c001536_Y2025_M07_N00105,maamoura|MAAMOURA_r000512_c001536,maamoura|MAAMOURA_r000512_c001536_Y2025_M07_N00105,SG_0005,512,1536,2025,7,195,6.95,14.05,1.0,train,81,11.43,4,"[10,15)",195,195
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2020_M05_N00106,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2020_M05_N00106,SG_0006,512,2048,2020,5,95,3.44,13.59,0.99959153330229,train,82,11.478000000000002,4,"[10,15)",95,95
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2020_M06_N00107,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2020_M06_N00107,SG_0006,512,2048,2020,6,95,3.44,13.59,0.99959153330229,train,83,11.478000000000002,4,"[10,15)",95,95
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2020_M07_N00108,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2020_M07_N00108,SG_0006,512,2048,2020,7,95,3.44,13.59,0.99959153330229,train,84,11.478000000000002,4,"[10,15)",95,95
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2020_M08_N00109,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2020_M08_N00109,SG_0006,512,2048,2020,8,95,3.44,13.59,0.99959153330229,train,85,11.478000000000002,4,"[10,15)",95,95
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2020_M09_N00110,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2020_M09_N00110,SG_0006,512,2048,2020,9,95,3.44,13.59,0.99959153330229,train,86,11.478000000000002,4,"[10,15)",95,95
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2021_M06_N00111,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2021_M06_N00111,SG_0006,512,2048,2021,6,81,3.4,10.29,0.99959153330229,train,87,8.98,3,"[8,10)",81,81
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2021_M07_N00112,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2021_M07_N00112,SG_0006,512,2048,2021,7,81,3.4,10.29,0.99959153330229,train,88,8.98,3,"[8,10)",81,81
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2021_M08_N00113,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2021_M08_N00113,SG_0006,512,2048,2021,8,81,3.4,10.29,0.99959153330229,train,89,8.98,3,"[8,10)",81,81
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2021_M09_N00114,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2021_M09_N00114,SG_0006,512,2048,2021,9,81,3.4,10.29,0.99959153330229,train,90,8.98,3,"[8,10)",81,81
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2022_M05_N00115,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2022_M05_N00115,SG_0006,512,2048,2022,5,119,4.7,13.46,0.99959153330229,train,91,10.786,4,"[10,15)",119,119
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2022_M06_N00116,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2022_M06_N00116,SG_0006,512,2048,2022,6,119,4.7,13.46,0.99959153330229,train,92,10.786,4,"[10,15)",119,119
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2022_M07_N00117,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2022_M07_N00117,SG_0006,512,2048,2022,7,119,4.7,13.46,0.99959153330229,train,93,10.786,4,"[10,15)",119,119
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2022_M08_N00118,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2022_M08_N00118,SG_0006,512,2048,2022,8,119,4.7,13.46,0.99959153330229,train,94,10.786,4,"[10,15)",119,119
train,Maamoura,MAAMOURA_r000512_c002048,MAAMOURA_r000512_c002048_Y2022_M09_N00119,maamoura|MAAMOURA_r000512_c002048,maamoura|MAAMOURA_r000512_c002048_Y2022_M09_N00119,SG_0006,512,2048,2022,9,119,4.7,13.46,0.99959153330229,train,95,10.786,4,"[10,15)",119,119
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2021_M08_N00120,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2021_M08_N00120,SG_0007,1024,0,2021,8,55,3.36,12.72,0.9996506702764072,train,96,11.716,4,"[10,15)",55,55
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2021_M09_N00121,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2021_M09_N00121,SG_0007,1024,0,2021,9,55,3.36,12.72,0.9996506702764072,train,97,11.716,4,"[10,15)",55,55
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2022_M05_N00122,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2022_M05_N00122,SG_0007,1024,0,2022,5,54,3.195,12.72,0.9996506702764072,train,98,11.742,4,"[10,15)",54,54
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2022_M06_N00123,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2022_M06_N00123,SG_0007,1024,0,2022,6,240,2.95,13.56,0.9996506702764072,train,99,11.65,4,"[10,15)",240,240
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2022_M07_N00124,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2022_M07_N00124,SG_0007,1024,0,2022,7,186,2.875,13.56,0.9996506702764072,train,100,11.61,4,"[10,15)",186,186
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2022_M08_N00125,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2022_M08_N00125,SG_0007,1024,0,2022,8,186,2.875,13.56,0.9996506702764072,train,101,11.61,4,"[10,15)",186,186
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2022_M09_N00126,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2022_M09_N00126,SG_0007,1024,0,2022,9,186,2.875,13.56,0.9996506702764072,train,102,11.61,4,"[10,15)",186,186
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2024_M08_N00127,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2024_M08_N00127,SG_0007,1024,0,2024,8,41,8.96,11.69,0.9996332037902276,train,103,10.76,4,"[10,15)",41,41
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2024_M09_N00128,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2024_M09_N00128,SG_0007,1024,0,2024,9,239,5.27,14.32,0.9996332037902276,train,104,11.29,4,"[10,15)",239,239
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2025_M05_N00129,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2025_M05_N00129,SG_0007,1024,0,2025,5,239,5.27,14.32,0.9996506702764072,train,105,11.29,4,"[10,15)",239,239
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2025_M06_N00130,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2025_M06_N00130,SG_0007,1024,0,2025,6,233,6.31,14.32,0.9995982708178682,train,106,11.29,4,"[10,15)",233,233
train,Maamoura,MAAMOURA_r001024_c000000,MAAMOURA_r001024_c000000_Y2025_M07_N00131,maamoura|MAAMOURA_r001024_c000000,maamoura|MAAMOURA_r001024_c000000_Y2025_M07_N00131,SG_0007,1024,0,2025,7,198,4.445,14.32,0.9995808043316886,train,107,11.379,4,"[10,15)",198,198
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2019_M05_N00132,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2019_M05_N00132,SG_0009,1024,1024,2019,5,287,2.92,16.33,1.0,train,108,12.336000000000002,4,"[10,15)",287,287
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2019_M06_N00133,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2019_M06_N00133,SG_0009,1024,1024,2019,6,287,2.92,16.33,1.0,train,109,12.336000000000002,4,"[10,15)",287,287
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2019_M07_N00134,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2019_M07_N00134,SG_0009,1024,1024,2019,7,287,2.92,16.33,1.0,train,110,12.336000000000002,4,"[10,15)",287,287
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2019_M08_N00135,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2019_M08_N00135,SG_0009,1024,1024,2019,8,287,2.92,16.33,1.0,train,111,12.336000000000002,4,"[10,15)",287,287
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2019_M09_N00136,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2019_M09_N00136,SG_0009,1024,1024,2019,9,287,2.92,16.33,1.0,train,112,12.336000000000002,4,"[10,15)",287,287
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2020_M05_N00137,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2020_M05_N00137,SG_0009,1024,1024,2020,5,33,2.94,13.44,0.9999847412109376,train,113,12.632,4,"[10,15)",33,33
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2020_M06_N00138,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2020_M06_N00138,SG_0009,1024,1024,2020,6,33,2.94,13.44,1.0,train,114,12.632,4,"[10,15)",33,33
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2020_M07_N00139,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2020_M07_N00139,SG_0009,1024,1024,2020,7,33,2.94,13.44,1.0,train,115,12.632,4,"[10,15)",33,33
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2020_M08_N00140,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2020_M08_N00140,SG_0009,1024,1024,2020,8,33,2.94,13.44,1.0,train,116,12.632,4,"[10,15)",33,33
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2020_M09_N00141,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2020_M09_N00141,SG_0009,1024,1024,2020,9,33,2.94,13.44,1.0,train,117,12.632,4,"[10,15)",33,33
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2021_M05_N00142,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2021_M05_N00142,SG_0009,1024,1024,2021,5,123,4.6,15.5,1.0,train,118,12.898,4,"[10,15)",123,123
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2021_M06_N00143,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2021_M06_N00143,SG_0009,1024,1024,2021,6,123,4.6,15.5,1.0,train,119,12.898,4,"[10,15)",123,123
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2021_M07_N00144,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2021_M07_N00144,SG_0009,1024,1024,2021,7,123,4.6,15.5,1.0,train,120,12.898,4,"[10,15)",123,123
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2021_M08_N00145,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2021_M08_N00145,SG_0009,1024,1024,2021,8,123,4.6,15.5,1.0,train,121,12.898,4,"[10,15)",123,123
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2021_M09_N00146,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2021_M09_N00146,SG_0009,1024,1024,2021,9,123,4.6,15.5,1.0,train,122,12.898,4,"[10,15)",123,123
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2024_M08_N00147,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2024_M08_N00147,SG_0009,1024,1024,2024,8,90,8.165,14.06,1.0,train,123,12.191,4,"[10,15)",90,90
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2024_M09_N00148,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2024_M09_N00148,SG_0009,1024,1024,2024,9,230,9.305,14.5,1.0,train,124,12.29,4,"[10,15)",230,230
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2025_M05_N00149,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2025_M05_N00149,SG_0009,1024,1024,2025,5,230,9.305,14.5,1.0,train,125,12.29,4,"[10,15)",230,230
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2025_M06_N00150,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2025_M06_N00150,SG_0009,1024,1024,2025,6,230,9.305,14.5,1.0,train,126,12.29,4,"[10,15)",230,230
train,Maamoura,MAAMOURA_r001024_c001024,MAAMOURA_r001024_c001024_Y2025_M07_N00151,maamoura|MAAMOURA_r001024_c001024,maamoura|MAAMOURA_r001024_c001024_Y2025_M07_N00151,SG_0009,1024,1024,2025,7,140,9.635,14.5,1.0,train,127,12.294,4,"[10,15)",140,140
train,Maamoura,MAAMOURA_r001024_c002048,MAAMOURA_r001024_c002048_Y2021_M06_N00152,maamoura|MAAMOURA_r001024_c002048,maamoura|MAAMOURA_r001024_c002048_Y2021_M06_N00152,SG_0011,1024,2048,2021,6,46,2.58,8.42,0.999186797416886,train,128,7.705,2,"[5,8)",46,46
train,Maamoura,MAAMOURA_r001024_c002048,MAAMOURA_r001024_c002048_Y2021_M07_N00153,maamoura|MAAMOURA_r001024_c002048,maamoura|MAAMOURA_r001024_c002048_Y2021_M07_N00153,SG_0011,1024,2048,2021,7,46,2.58,8.42,0.999186797416886,train,129,7.705,2,"[5,8)",46,46
train,Maamoura,MAAMOURA_r001024_c002048,MAAMOURA_r001024_c002048_Y2021_M08_N00154,maamoura|MAAMOURA_r001024_c002048,maamoura|MAAMOURA_r001024_c002048_Y2021_M08_N00154,SG_0011,1024,2048,2021,8,46,2.58,8.42,0.999186797416886,train,130,7.705,2,"[5,8)",46,46
train,Maamoura,MAAMOURA_r001024_c002048,MAAMOURA_r001024_c002048_Y2021_M09_N00155,maamoura|MAAMOURA_r001024_c002048,maamoura|MAAMOURA_r001024_c002048_Y2021_M09_N00155,SG_0011,1024,2048,2021,9,46,2.58,8.42,0.999186797416886,train,131,7.705,2,"[5,8)",46,46
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2021_M05_N00156,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2021_M05_N00156,SG_0012,1536,0,2021,5,34,10.86,14.15,0.999657018346156,train,132,12.302,4,"[10,15)",34,34
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2021_M06_N00157,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2021_M06_N00157,SG_0012,1536,0,2021,6,34,10.86,14.15,0.999657018346156,train,133,12.302,4,"[10,15)",34,34
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2021_M07_N00158,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2021_M07_N00158,SG_0012,1536,0,2021,7,34,10.86,14.15,0.999657018346156,train,134,12.302,4,"[10,15)",34,34
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2021_M08_N00159,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2021_M08_N00159,SG_0012,1536,0,2021,8,38,10.84,14.15,0.999657018346156,train,135,12.078000000000005,4,"[10,15)",38,38
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2021_M09_N00160,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2021_M09_N00160,SG_0012,1536,0,2021,9,38,10.84,14.15,0.999657018346156,train,136,12.078000000000005,4,"[10,15)",38,38
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2022_M06_N00161,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2022_M06_N00161,SG_0012,1536,0,2022,6,29,9.02,13.07,0.999657018346156,train,137,11.396,4,"[10,15)",29,29
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2022_M07_N00162,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2022_M07_N00162,SG_0012,1536,0,2022,7,25,9.02,13.07,0.999657018346156,train,138,11.428,4,"[10,15)",25,25
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2022_M08_N00163,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2022_M08_N00163,SG_0012,1536,0,2022,8,25,9.02,13.07,0.999657018346156,train,139,11.428,4,"[10,15)",25,25
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2022_M09_N00164,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2022_M09_N00164,SG_0012,1536,0,2022,9,25,9.02,13.07,0.999657018346156,train,140,11.428,4,"[10,15)",25,25
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2024_M07_N00165,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2024_M07_N00165,SG_0012,1536,0,2024,7,167,8.6,15.11,0.999657018346156,train,141,10.884,4,"[10,15)",167,167
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2024_M08_N00166,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2024_M08_N00166,SG_0012,1536,0,2024,8,167,8.6,15.11,0.999657018346156,train,142,10.884,4,"[10,15)",167,167
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2024_M09_N00167,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2024_M09_N00167,SG_0012,1536,0,2024,9,503,8.75,15.11,0.999657018346156,train,143,11.06,4,"[10,15)",503,503
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2025_M05_N00168,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2025_M05_N00168,SG_0012,1536,0,2025,5,503,8.75,15.11,0.999657018346156,train,144,11.06,4,"[10,15)",503,503
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2025_M06_N00169,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2025_M06_N00169,SG_0012,1536,0,2025,6,336,8.9,13.42,0.999657018346156,train,145,11.23,4,"[10,15)",336,336
train,Maamoura,MAAMOURA_r001536_c000000,MAAMOURA_r001536_c000000_Y2025_M07_N00170,maamoura|MAAMOURA_r001536_c000000,maamoura|MAAMOURA_r001536_c000000_Y2025_M07_N00170,SG_0012,1536,0,2025,7,336,8.9,13.42,0.999657018346156,train,146,11.23,4,"[10,15)",336,336
