split,site_id,patch_id,sample_id,patch_key,sample_key,spatial_group_id,patch_row_start,patch_col_start,year,month,n_valid_points,rh95_median,rh95_max,s2_valid_aoi_fraction,source_split,source_index,patch_height_p90,patch_height_bin,patch_height_bin_label,n_gedi_occurrences,n_unique_gedi
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2021_M07_N00273,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2021_M07_N00273,SG_0003,512,1024,2021,7,9,2.05,2.99,0.9996196453192602,train,54,2.454,0,"[0,2.5)",9,9
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2021_M08_N00274,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2021_M08_N00274,SG_0003,512,1024,2021,8,10,2.07,3.14,0.9996196453192602,train,55,3.0050000000000003,1,"[2.5,5)",10,10
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2021_M09_N00275,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2021_M09_N00275,SG_0003,512,1024,2021,9,10,2.07,3.14,0.9996196453192602,train,56,3.0050000000000003,1,"[2.5,5)",10,10
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2022_M05_N00276,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2022_M05_N00276,SG_0003,512,1024,2022,5,184,2.13,3.48,0.9996196453192602,train,57,2.35,0,"[0,2.5)",184,184
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2022_M06_N00277,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2022_M06_N00277,SG_0003,512,1024,2022,6,184,2.13,3.48,0.9996196453192602,train,58,2.35,0,"[0,2.5)",184,184
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2022_M07_N00278,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2022_M07_N00278,SG_0003,512,1024,2022,7,347,2.05,5.01,0.9996196453192602,train,59,2.35,0,"[0,2.5)",347,347
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2022_M08_N00279,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2022_M08_N00279,SG_0003,512,1024,2022,8,347,2.05,5.01,0.9996196453192602,train,60,2.35,0,"[0,2.5)",347,347
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2022_M09_N00280,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2022_M09_N00280,SG_0003,512,1024,2022,9,164,2.02,5.01,0.9996196453192602,train,61,2.28,0,"[0,2.5)",164,164
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2023_M05_N00281,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2023_M05_N00281,SG_0003,512,1024,2023,5,164,2.02,5.01,0.9996196453192602,train,62,2.28,0,"[0,2.5)",164,164
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2024_M06_N00282,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2024_M06_N00282,SG_0003,512,1024,2024,6,113,2.02,2.76,0.9996196453192602,train,63,2.194,0,"[0,2.5)",113,113
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2024_M07_N00283,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2024_M07_N00283,SG_0003,512,1024,2024,7,113,2.02,2.76,0.9996196453192602,train,0,2.194,0,"[0,2.5)",113,113
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2024_M08_N00284,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2024_M08_N00284,SG_0003,512,1024,2024,8,113,2.02,2.76,0.9996196453192602,train,1,2.194,0,"[0,2.5)",113,113
train,Agadir,AGADIR_r000512_c001024,AGADIR_r000512_c001024_Y2024_M09_N00285,agadir|AGADIR_r000512_c001024,agadir|AGADIR_r000512_c001024_Y2024_M09_N00285,SG_0003,512,1024,2024,9,113,2.02,2.76,0.9996196453192602,train,2,2.194,0,"[0,2.5)",113,113
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2019_M05_N00286,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2019_M05_N00286,SG_0004,512,1536,2019,5,40,2.02,2.62,0.999988539995416,train,3,2.284,0,"[0,2.5)",40,40
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2019_M06_N00287,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2019_M06_N00287,SG_0004,512,1536,2019,6,40,2.02,2.62,0.999988539995416,train,4,2.284,0,"[0,2.5)",40,40
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2019_M07_N00288,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2019_M07_N00288,SG_0004,512,1536,2019,7,40,2.02,2.62,0.999988539995416,train,5,2.284,0,"[0,2.5)",40,40
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2019_M08_N00289,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2019_M08_N00289,SG_0004,512,1536,2019,8,40,2.02,2.62,0.999988539995416,train,6,2.284,0,"[0,2.5)",40,40
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2019_M09_N00290,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2019_M09_N00290,SG_0004,512,1536,2019,9,40,2.02,2.62,0.999988539995416,train,7,2.284,0,"[0,2.5)",40,40
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2020_M05_N00291,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2020_M05_N00291,SG_0004,512,1536,2020,5,365,2.57,4.88,0.999988539995416,train,8,3.148000000000001,1,"[2.5,5)",365,365
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2020_M06_N00292,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2020_M06_N00292,SG_0004,512,1536,2020,6,365,2.57,4.88,0.999988539995416,train,9,3.148000000000001,1,"[2.5,5)",365,365
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2020_M07_N00293,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2020_M07_N00293,SG_0004,512,1536,2020,7,365,2.57,4.88,0.999988539995416,train,10,3.148000000000001,1,"[2.5,5)",365,365
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2020_M08_N00294,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2020_M08_N00294,SG_0004,512,1536,2020,8,365,2.57,4.88,0.999988539995416,train,11,3.148000000000001,1,"[2.5,5)",365,365
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2020_M09_N00295,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2020_M09_N00295,SG_0004,512,1536,2020,9,365,2.57,4.88,0.999988539995416,train,12,3.148000000000001,1,"[2.5,5)",365,365
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2021_M05_N00296,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2021_M05_N00296,SG_0004,512,1536,2021,5,512,2.09,5.05,0.999988539995416,train,13,2.28,0,"[0,2.5)",512,512
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2021_M06_N00297,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2021_M06_N00297,SG_0004,512,1536,2021,6,512,2.09,5.05,0.999988539995416,train,14,2.28,0,"[0,2.5)",512,512
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2021_M07_N00298,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2021_M07_N00298,SG_0004,512,1536,2021,7,512,2.09,5.05,0.999988539995416,train,15,2.28,0,"[0,2.5)",512,512
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2021_M08_N00299,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2021_M08_N00299,SG_0004,512,1536,2021,8,512,2.09,5.05,0.999988539995416,train,16,2.28,0,"[0,2.5)",512,512
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2021_M09_N00300,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2021_M09_N00300,SG_0004,512,1536,2021,9,512,2.05,5.05,0.999988539995416,train,17,2.28,0,"[0,2.5)",512,512
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2022_M05_N00301,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2022_M05_N00301,SG_0004,512,1536,2022,5,370,2.35,7.17,0.999988539995416,train,18,2.7510000000000003,1,"[2.5,5)",370,370
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2022_M06_N00302,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2022_M06_N00302,SG_0004,512,1536,2022,6,370,2.35,7.17,0.999988539995416,train,19,2.7510000000000003,1,"[2.5,5)",370,370
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2022_M07_N00303,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2022_M07_N00303,SG_0004,512,1536,2022,7,407,2.35,7.17,0.999988539995416,train,20,2.772000000000001,1,"[2.5,5)",407,407
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2022_M08_N00304,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2022_M08_N00304,SG_0004,512,1536,2022,8,407,2.35,7.17,0.999988539995416,train,21,2.772000000000001,1,"[2.5,5)",407,407
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2022_M09_N00305,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2022_M09_N00305,SG_0004,512,1536,2022,9,372,2.35,7.17,0.999988539995416,train,22,2.7990000000000004,1,"[2.5,5)",372,372
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2023_M05_N00306,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2023_M05_N00306,SG_0004,512,1536,2023,5,44,2.02,5.72,0.999965619986248,train,23,3.405000000000002,1,"[2.5,5)",44,44
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2024_M06_N00307,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2024_M06_N00307,SG_0004,512,1536,2024,6,392,2.02,6.81,0.999572159828864,train,24,2.2,0,"[0,2.5)",392,392
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2024_M07_N00308,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2024_M07_N00308,SG_0004,512,1536,2024,7,392,2.02,6.81,0.999946519978608,train,25,2.2,0,"[0,2.5)",392,392
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2024_M08_N00309,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2024_M08_N00309,SG_0004,512,1536,2024,8,392,2.02,6.81,0.999984719993888,train,26,2.2,0,"[0,2.5)",392,392
train,Agadir,AGADIR_r000512_c001536,AGADIR_r000512_c001536_Y2024_M09_N00310,agadir|AGADIR_r000512_c001536,agadir|AGADIR_r000512_c001536_Y2024_M09_N00310,SG_0004,512,1536,2024,9,392,2.02,6.81,0.999812819925128,train,27,2.2,0,"[0,2.5)",392,392
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2019_M05_N00311,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2019_M05_N00311,SG_0007,512,3072,2019,5,22,3.87,10.07,0.998915828898088,train,28,7.709,2,"[5,8)",22,22
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2019_M06_N00312,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2019_M06_N00312,SG_0007,512,3072,2019,6,35,4.15,14.71,0.998915828898088,train,29,9.394,3,"[8,10)",35,35
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2019_M07_N00313,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2019_M07_N00313,SG_0007,512,3072,2019,7,35,4.15,14.71,0.998915828898088,train,30,9.394,3,"[8,10)",35,35
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2019_M08_N00314,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2019_M08_N00314,SG_0007,512,3072,2019,8,78,4.0550003,14.71,0.998915828898088,train,31,7.743,2,"[5,8)",78,78
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2019_M09_N00315,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2019_M09_N00315,SG_0007,512,3072,2019,9,78,4.0550003,14.71,0.998915828898088,train,32,7.743,2,"[5,8)",78,78
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2020_M05_N00316,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2020_M05_N00316,SG_0007,512,3072,2020,5,43,3.96,11.11,0.998915828898088,train,33,6.748,2,"[5,8)",43,43
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2020_M06_N00317,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2020_M06_N00317,SG_0007,512,3072,2020,6,43,3.96,11.11,0.998915828898088,train,34,6.748,2,"[5,8)",43,43
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2021_M05_N00318,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2021_M05_N00318,SG_0007,512,3072,2021,5,36,4.0950003,9.13,0.998915828898088,train,35,6.415,2,"[5,8)",36,36
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2021_M06_N00319,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2021_M06_N00319,SG_0007,512,3072,2021,6,36,4.0950003,9.13,0.998915828898088,train,36,6.415,2,"[5,8)",36,36
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2021_M07_N00320,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2021_M07_N00320,SG_0007,512,3072,2021,7,36,4.0950003,9.13,0.998915828898088,train,37,6.415,2,"[5,8)",36,36
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2021_M08_N00321,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2021_M08_N00321,SG_0007,512,3072,2021,8,36,4.0950003,9.13,0.998915828898088,train,38,6.415,2,"[5,8)",36,36
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2021_M09_N00322,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2021_M09_N00322,SG_0007,512,3072,2021,9,36,4.0950003,9.13,0.998915828898088,train,39,6.415,2,"[5,8)",36,36
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2022_M05_N00323,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2022_M05_N00323,SG_0007,512,3072,2022,5,31,4.62,12.48,0.998915828898088,train,40,8.09,3,"[8,10)",31,31
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2022_M06_N00324,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2022_M06_N00324,SG_0007,512,3072,2022,6,31,4.62,12.48,0.998915828898088,train,41,8.09,3,"[8,10)",31,31
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2022_M07_N00325,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2022_M07_N00325,SG_0007,512,3072,2022,7,31,4.62,12.48,0.998915828898088,train,42,8.09,3,"[8,10)",31,31
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2022_M08_N00326,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2022_M08_N00326,SG_0007,512,3072,2022,8,31,4.62,12.48,0.998915828898088,train,43,8.09,3,"[8,10)",31,31
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2022_M09_N00327,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2022_M09_N00327,SG_0007,512,3072,2022,9,31,4.62,12.48,0.998915828898088,train,44,8.09,3,"[8,10)",31,31
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2024_M05_N00328,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2024_M05_N00328,SG_0007,512,3072,2024,5,2,5.075,6.2,0.998915828898088,train,45,5.975,2,"[5,8)",2,2
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2024_M06_N00329,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2024_M06_N00329,SG_0007,512,3072,2024,6,2,5.075,6.2,0.998915828898088,train,46,5.975,2,"[5,8)",2,2
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2024_M07_N00330,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2024_M07_N00330,SG_0007,512,3072,2024,7,41,3.95,8.66,0.998915828898088,train,47,6.42,2,"[5,8)",41,41
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2024_M08_N00331,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2024_M08_N00331,SG_0007,512,3072,2024,8,41,3.95,8.66,0.998915828898088,train,48,6.42,2,"[5,8)",41,41
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2024_M09_N00332,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2024_M09_N00332,SG_0007,512,3072,2024,9,41,3.95,8.66,0.998915828898088,train,49,6.42,2,"[5,8)",41,41
train,Agadir,AGADIR_r000512_c003072,AGADIR_r000512_c003072_Y2025_M05_N00333,agadir|AGADIR_r000512_c003072,agadir|AGADIR_r000512_c003072_Y2025_M05_N00333,SG_0007,512,3072,2025,5,39,3.84,8.66,0.998915828898088,train,50,6.524000000000002,2,"[5,8)",39,39
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2019_M05_N00334,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2019_M05_N00334,SG_0008,1024,512,2019,5,54,2.1100001,7.9,0.999546768582488,train,51,3.691,1,"[2.5,5)",54,54
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2019_M06_N00335,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2019_M06_N00335,SG_0008,1024,512,2019,6,54,2.1100001,7.9,0.999546768582488,train,52,3.691,1,"[2.5,5)",54,54
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2019_M07_N00336,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2019_M07_N00336,SG_0008,1024,512,2019,7,54,2.1100001,7.9,0.999546768582488,train,53,3.691,1,"[2.5,5)",54,54
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2019_M08_N00337,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2019_M08_N00337,SG_0008,1024,512,2019,8,54,2.1100001,7.9,0.999546768582488,train,54,3.691,1,"[2.5,5)",54,54
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2019_M09_N00338,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2019_M09_N00338,SG_0008,1024,512,2019,9,54,2.1100001,7.9,0.999546768582488,train,55,3.691,1,"[2.5,5)",54,54
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2021_M05_N00339,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2021_M05_N00339,SG_0008,1024,512,2021,5,4,5.125,10.82,0.999546768582488,train,56,9.875,3,"[8,10)",4,4
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2021_M06_N00340,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2021_M06_N00340,SG_0008,1024,512,2021,6,4,5.125,10.82,0.999546768582488,train,57,9.875,3,"[8,10)",4,4
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2021_M07_N00341,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2021_M07_N00341,SG_0008,1024,512,2021,7,4,5.125,10.82,0.999546768582488,train,58,9.875,3,"[8,10)",4,4
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2021_M08_N00342,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2021_M08_N00342,SG_0008,1024,512,2021,8,106,3.4,17.92,0.999546768582488,train,59,8.12,3,"[8,10)",106,106
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2021_M09_N00343,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2021_M09_N00343,SG_0008,1024,512,2021,9,106,3.4,17.92,0.999546768582488,train,60,8.12,3,"[8,10)",106,106
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2022_M05_N00344,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2022_M05_N00344,SG_0008,1024,512,2022,5,102,3.4,17.92,0.999546768582488,train,61,7.966,2,"[5,8)",102,102
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2022_M06_N00345,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2022_M06_N00345,SG_0008,1024,512,2022,6,205,2.77,17.92,0.999546768582488,train,62,6.827999999999999,2,"[5,8)",205,205
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2022_M07_N00346,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2022_M07_N00346,SG_0008,1024,512,2022,7,177,2.39,10.75,0.999546768582488,train,63,5.816,2,"[5,8)",177,177
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2022_M08_N00347,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2022_M08_N00347,SG_0008,1024,512,2022,8,177,2.39,10.75,0.999546768582488,train,0,5.816,2,"[5,8)",177,177
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2022_M09_N00348,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2022_M09_N00348,SG_0008,1024,512,2022,9,177,2.39,10.75,0.999546768582488,train,1,5.816,2,"[5,8)",177,177
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2023_M05_N00349,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2023_M05_N00349,SG_0008,1024,512,2023,5,74,2.655,9.65,0.999546768582488,train,2,5.905,2,"[5,8)",74,74
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2024_M05_N00350,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2024_M05_N00350,SG_0008,1024,512,2024,5,86,2.625,6.71,0.999546768582488,train,3,4.585,1,"[2.5,5)",86,86
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2024_M06_N00351,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2024_M06_N00351,SG_0008,1024,512,2024,6,143,2.99,9.95,0.999546768582488,train,4,5.792,2,"[5,8)",143,143
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2024_M07_N00352,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2024_M07_N00352,SG_0008,1024,512,2024,7,143,2.99,9.95,0.999546768582488,train,5,5.792,2,"[5,8)",143,143
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2024_M08_N00353,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2024_M08_N00353,SG_0008,1024,512,2024,8,143,2.99,9.95,0.999546768582488,train,6,5.792,2,"[5,8)",143,143
train,Agadir,AGADIR_r001024_c000512,AGADIR_r001024_c000512_Y2024_M09_N00354,agadir|AGADIR_r001024_c000512,agadir|AGADIR_r001024_c000512_Y2024_M09_N00354,SG_0008,1024,512,2024,9,143,2.99,9.95,0.999546768582488,train,7,5.792,2,"[5,8)",143,143
test,Agadir,AGADIR_r001024_c001024,AGADIR_r001024_c001024_Y2019_M05_N00355,agadir|AGADIR_r001024_c001024,agadir|AGADIR_r001024_c001024_Y2019_M05_N00355,SG_0009,1024,1024,2019,5,20,4.17,10.14,0.9999845466767628,train,8,9.303,3,"[8,10)",20,20
test,Agadir,AGADIR_r001024_c001024,AGADIR_r001024_c001024_Y2019_M06_N00356,agadir|AGADIR_r001024_c001024,agadir|AGADIR_r001024_c001024_Y2019_M06_N00356,SG_0009,1024,1024,2019,6,20,4.17,10.14,0.9999845466767628,train,9,9.303,3,"[8,10)",20,20
test,Agadir,AGADIR_r001024_c001024,AGADIR_r001024_c001024_Y2019_M07_N00357,agadir|AGADIR_r001024_c001024,agadir|AGADIR_r001024_c001024_Y2019_M07_N00357,SG_0009,1024,1024,2019,7,20,4.17,10.14,0.9999845466767628,train,10,9.303,3,"[8,10)",20,20
test,Agadir,AGADIR_r001024_c001024,AGADIR_r001024_c001024_Y2019_M08_N00358,agadir|AGADIR_r001024_c001024,agadir|AGADIR_r001024_c001024_Y2019_M08_N00358,SG_0009,1024,1024,2019,8,20,4.17,10.14,0.9999845466767628,train,11,9.303,3,"[8,10)",20,20
test,Agadir,AGADIR_r001024_c001024,AGADIR_r001024_c001024_Y2019_M09_N00359,agadir|AGADIR_r001024_c001024,agadir|AGADIR_r001024_c001024_Y2019_M09_N00359,SG_0009,1024,1024,2019,9,20,4.17,10.14,0.9999845466767628,train,12,9.303,3,"[8,10)",20,20
test,Agadir,AGADIR_r001024_c001024,AGADIR_r001024_c001024_Y2020_M05_N00360,agadir|AGADIR_r001024_c001024,agadir|AGADIR_r001024_c001024_Y2020_M05_N00360,SG_0009,1024,1024,2020,5,22,3.83,10.35,0.9999845466767628,train,13,7.520000000000003,2,"[5,8)",22,22
test,Agadir,AGADIR_r001024_c001024,AGADIR_r001024_c001024_Y2020_M06_N00361,agadir|AGADIR_r001024_c001024,agadir|AGADIR_r001024_c001024_Y2020_M06_N00361,SG_0009,1024,1024,2020,6,22,3.83,10.35,0.9999845466767628,train,14,7.520000000000003,2,"[5,8)",22,22
test,Agadir,AGADIR_r001024_c001024,AGADIR_r001024_c001024_Y2020_M07_N00362,agadir|AGADIR_r001024_c001024,agadir|AGADIR_r001024_c001024_Y2020_M07_N00362,SG_0009,1024,1024,2020,7,22,3.83,10.35,0.9999845466767628,train,15,7.520000000000003,2,"[5,8)",22,22
